[19:02:42.8104867] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/56 Vow Spawn Settings/SpawnInside"
[19:02:42.8114866] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/56 Vow Spawn Settings/SpawnOutside"
[19:02:42.8114866] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/61 March Spawn Settings/SpawnWeight"
[19:02:42.8114866] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/61 March Spawn Settings/MaxSpawnCount"
[19:02:42.8124868] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/61 March Spawn Settings/SpawnInside"
[19:02:42.8124868] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/61 March Spawn Settings/SpawnOutside"
[19:02:42.8124868] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/20 Adamance Spawn Settings/SpawnWeight"
[19:02:42.8134875] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/20 Adamance Spawn Settings/MaxSpawnCount"
[19:02:42.8134875] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/20 Adamance Spawn Settings/SpawnInside"
[19:02:42.8134875] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/20 Adamance Spawn Settings/SpawnOutside"
[19:02:42.8144881] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/85 Rend Spawn Settings/SpawnWeight"
[19:02:42.8144881] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/85 Rend Spawn Settings/MaxSpawnCount"
[19:02:42.8144881] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/85 Rend Spawn Settings/SpawnInside"
[19:02:42.8144881] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/85 Rend Spawn Settings/SpawnOutside"
[19:02:42.8154866] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/7 Dine Spawn Settings/SpawnWeight"
[19:02:42.8154866] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/7 Dine Spawn Settings/MaxSpawnCount"
[19:02:42.8154866] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/7 Dine Spawn Settings/SpawnInside"
[19:02:42.8154866] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/7 Dine Spawn Settings/SpawnOutside"
[19:02:42.8154866] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/21 Offense Spawn Settings/SpawnWeight"
[19:02:42.8154866] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/21 Offense Spawn Settings/MaxSpawnCount"
[19:02:42.8154866] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/21 Offense Spawn Settings/SpawnInside"
[19:02:42.8169890] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/21 Offense Spawn Settings/SpawnOutside"
[19:02:42.8169890] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/8 Titan Spawn Settings/SpawnWeight"
[19:02:42.8169890] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/8 Titan Spawn Settings/MaxSpawnCount"
[19:02:42.8179924] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/8 Titan Spawn Settings/SpawnInside"
[19:02:42.8179924] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/8 Titan Spawn Settings/SpawnOutside"
[19:02:42.8179924] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/68 Artifice Spawn Settings/SpawnWeight"
[19:02:42.8189956] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/68 Artifice Spawn Settings/MaxSpawnCount"
[19:02:42.8189956] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/68 Artifice Spawn Settings/SpawnInside"
[19:02:42.8189956] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/68 Artifice Spawn Settings/SpawnOutside"
[19:02:42.8199952] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/44 Liquidation Spawn Settings/SpawnWeight"
[19:02:42.8199952] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/44 Liquidation Spawn Settings/MaxSpawnCount"
[19:02:42.8199952] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/44 Liquidation Spawn Settings/SpawnInside"
[19:02:42.8199952] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/44 Liquidation Spawn Settings/SpawnOutside"
[19:02:42.8209957] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/5 Embrion Spawn Settings/SpawnWeight"
[19:02:42.8209957] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/5 Embrion Spawn Settings/MaxSpawnCount"
[19:02:42.8209957] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/5 Embrion Spawn Settings/SpawnInside"
[19:02:42.8209957] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/5 Embrion Spawn Settings/SpawnOutside"
[19:02:42.8219950] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/10 EGypt Spawn Settings/SpawnWeight"
[19:02:42.8219950] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/10 EGypt Spawn Settings/MaxSpawnCount"
[19:02:42.8219950] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/10 EGypt Spawn Settings/SpawnInside"
[19:02:42.8219950] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/10 EGypt Spawn Settings/SpawnOutside"
[19:02:42.8234981] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/31 Arcadia Spawn Settings/SpawnWeight"
[19:02:42.8234981] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/31 Arcadia Spawn Settings/MaxSpawnCount"
[19:02:42.8234981] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/31 Arcadia Spawn Settings/SpawnInside"
[19:02:42.8234981] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/31 Arcadia Spawn Settings/SpawnOutside"
[19:02:42.8245014] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/161 Abaddon Spawn Settings/SpawnWeight"
[19:02:42.8245014] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/161 Abaddon Spawn Settings/MaxSpawnCount"
[19:02:42.8245014] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/161 Abaddon Spawn Settings/SpawnInside"
[19:02:42.8245014] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/161 Abaddon Spawn Settings/SpawnOutside"
[19:02:42.8255013] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/198 Cabal Spawn Settings/SpawnWeight"
[19:02:42.8255013] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/198 Cabal Spawn Settings/MaxSpawnCount"
[19:02:42.8255013] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/198 Cabal Spawn Settings/SpawnInside"
[19:02:42.8255013] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/198 Cabal Spawn Settings/SpawnOutside"
[19:02:42.8265012] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/556 Flicker Spawn Settings/SpawnWeight"
[19:02:42.8270040] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/556 Flicker Spawn Settings/MaxSpawnCount"
[19:02:42.8270040] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/556 Flicker Spawn Settings/SpawnInside"
[19:02:42.8270040] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/556 Flicker Spawn Settings/SpawnOutside"
[19:02:42.8280077] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/The Iris Spawn Settings/SpawnWeight"
[19:02:42.8280077] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/The Iris Spawn Settings/MaxSpawnCount"
[19:02:42.8280077] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/The Iris Spawn Settings/SpawnInside"
[19:02:42.8280077] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/The Iris Spawn Settings/SpawnOutside"
[19:02:42.8290107] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/551 Lament Spawn Settings/SpawnWeight"
[19:02:42.8290107] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/551 Lament Spawn Settings/MaxSpawnCount"
[19:02:42.8290107] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/551 Lament Spawn Settings/SpawnInside"
[19:02:42.8290107] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/551 Lament Spawn Settings/SpawnOutside"
[19:02:42.8300106] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/823 Bozoros Spawn Settings/SpawnWeight"
[19:02:42.8300106] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/823 Bozoros Spawn Settings/MaxSpawnCount"
[19:02:42.8300106] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/823 Bozoros Spawn Settings/SpawnInside"
[19:02:42.8300106] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/823 Bozoros Spawn Settings/SpawnOutside"
[19:02:42.8310103] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/559 Pareidolia Spawn Settings/SpawnWeight"
[19:02:42.8310103] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/559 Pareidolia Spawn Settings/MaxSpawnCount"
[19:02:42.8310103] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/559 Pareidolia Spawn Settings/SpawnInside"
[19:02:42.8310103] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/559 Pareidolia Spawn Settings/SpawnOutside"
[19:02:42.8320104] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/32 Argent Spawn Settings/SpawnWeight"
[19:02:42.8320104] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/32 Argent Spawn Settings/MaxSpawnCount"
[19:02:42.8320104] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/32 Argent Spawn Settings/SpawnInside"
[19:02:42.8320104] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/32 Argent Spawn Settings/SpawnOutside"
[19:02:42.8330102] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/111 PsychSanctum Spawn Settings/SpawnWeight"
[19:02:42.8330102] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/111 PsychSanctum Spawn Settings/MaxSpawnCount"
[19:02:42.8330102] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/111 PsychSanctum Spawn Settings/SpawnInside"
[19:02:42.8330102] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/111 PsychSanctum Spawn Settings/SpawnOutside"
[19:02:42.8340102] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/Sanguine Spawn Settings/SpawnWeight"
[19:02:42.8340102] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/Sanguine Spawn Settings/MaxSpawnCount"
[19:02:42.8340102] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/Sanguine Spawn Settings/SpawnInside"
[19:02:42.8350106] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/Sanguine Spawn Settings/SpawnOutside"
[19:02:42.8350106] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/Spectralis Spawn Settings/SpawnWeight"
[19:02:42.8350106] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/Spectralis Spawn Settings/MaxSpawnCount"
[19:02:42.8360107] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/Spectralis Spawn Settings/SpawnInside"
[19:02:42.8360107] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/Spectralis Spawn Settings/SpawnOutside"
[19:02:42.8370113] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/37 Zenit Spawn Settings/SpawnWeight"
[19:02:42.8370113] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/37 Zenit Spawn Settings/MaxSpawnCount"
[19:02:42.8370113] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/37 Zenit Spawn Settings/SpawnInside"
[19:02:42.8370113] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/37 Zenit Spawn Settings/SpawnOutside"
[19:02:42.8375141] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/607 Vigilance Spawn Settings/SpawnWeight"
[19:02:42.8375141] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/607 Vigilance Spawn Settings/MaxSpawnCount"
[19:02:42.8375141] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/607 Vigilance Spawn Settings/SpawnInside"
[19:02:42.8385176] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/607 Vigilance Spawn Settings/SpawnOutside"
[19:02:42.8385176] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/Black Mesa Spawn Settings/SpawnWeight"
[19:02:42.8385176] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/Black Mesa Spawn Settings/MaxSpawnCount"
[19:02:42.8395205] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/Black Mesa Spawn Settings/SpawnInside"
[19:02:42.8395205] [Debug  :ainavt.lc.lethalconfig] Registered config "Scopophobia/Black Mesa Spawn Settings/SpawnOutside"
[19:02:42.8500260] [Info   :WaterAssetRestorer] Initializing water materials...
[19:02:42.9206235] [Debug  :WaterAssetRestorer] Found material 'Water_mat_04' in scene.
[19:02:42.9206235] [Info   :WaterAssetRestorer] Material 'Water_mat_04' search completed. Found: Yes
[19:02:43.3966931] [Debug  :WaterAssetRestorer] Found prefab 'CaveWaterTile'.
[19:02:43.3966931] [Debug  :WaterAssetRestorer] Found material 'CaveWater' in prefab 'CaveWaterTile'.
[19:02:43.3966931] [Info   :WaterAssetRestorer] Material 'CaveWater' search completed. Found: Yes
[19:02:43.9214537] [Debug  :WaterAssetRestorer] Found prefab 'PoolTile'.
[19:02:43.9214537] [Debug  :WaterAssetRestorer] Found material 'PoolWater' in prefab 'PoolTile'.
[19:02:43.9214537] [Info   :WaterAssetRestorer] Material 'PoolWater' search completed. Found: Yes
[19:02:43.9214537] [Info   :LethalThingsReloaded] Conductive charger messages registered
[19:02:43.9234503] [Warning:DawnLib.DuskMod] Unlockable: Light switch doesn't have a prefab nor does it spawn as one, this means that you cannot replace this unlockable.
[19:02:43.9234503] [Warning:DawnLib.DuskMod] Unlockable: Bunkbeds doesn't have a prefab nor does it spawn as one, this means that you cannot replace this unlockable.
[19:02:43.9234503] [Warning:DawnLib.DuskMod] Unlockable: File Cabinet doesn't have a prefab nor does it spawn as one, this means that you cannot replace this unlockable.
[19:02:43.9234503] [Warning:DawnLib.DuskMod] Unlockable: Cupboard doesn't have a prefab nor does it spawn as one, this means that you cannot replace this unlockable.
[19:02:43.9234503] [Warning:DawnLib.DuskMod] Unlockable: Terminal doesn't have a prefab nor does it spawn as one, this means that you cannot replace this unlockable.
[19:02:43.9272778] [Debug  :ButteRyBalance] ExperimentationLevel: ForestGiant - 20 => 0
[19:02:43.9282826] [Debug  :ButteRyBalance] AssuranceLevel.spawnableScrap: Large axle - 30 => 94
[19:02:43.9282826] [Debug  :ButteRyBalance] AssuranceLevel.spawnableScrap: V-type engine - 40 => 80
[19:02:43.9282826] [Debug  :ButteRyBalance] AssuranceLevel.spawnableScrap: Metal sheet - 23 => 65
[19:02:43.9282826] [Debug  :ButteRyBalance] AssuranceLevel.spawnableScrap: Big screw - 59 => 89
[19:02:43.9282826] [Debug  :ButteRyBalance] AssuranceLevel.spawnableScrap: Toy cube - 31 => 11
[19:02:43.9282826] [Debug  :ButteRyBalance] AssuranceLevel.spawnableScrap: Stop sign - 34 => 27
[19:02:43.9282826] [Debug  :ButteRyBalance] AssuranceLevel.spawnableScrap: Bottles - 111 => 67
[19:02:43.9282826] [Debug  :ButteRyBalance] AssuranceLevel.spawnableScrap: Yield sign - 17 => 28
[19:02:43.9282826] [Debug  :ButteRyBalance] AssuranceLevel.spawnableScrap: Homemade flashbang - 14 => 13
[19:02:43.9282826] [Debug  :ButteRyBalance] AssuranceLevel.spawnableScrap: Toilet paper - 19 => 18
[19:02:43.9282826] [Debug  :ButteRyBalance] AssuranceLevel.spawnableScrap: +(Candy, 3)
[19:02:43.9282826] [Debug  :ButteRyBalance] AssuranceLevel: Masked - 12 => 2
[19:02:43.9292826] [Debug  :ButteRyBalance] VowLevel.minScrap: 12 => 10
[19:02:43.9292826] [Debug  :ButteRyBalance] VowLevel.maxScrap: 15 => 13
[19:02:43.9292826] [Debug  :ButteRyBalance] VowLevel.spawnableScrap: Zed Dog - 1 => 5
[19:02:43.9302819] [Debug  :ButteRyBalance] VowLevel.maxOutsideEnemyPowerCount: 6 => 7
[19:02:43.9302819] [Debug  :ButteRyBalance] VowLevel: Spring - 4 => 0
[19:02:43.9302819] [Debug  :ButteRyBalance] AdamanceLevel.spawnableScrap: Easter egg - 50 => 71
[19:02:43.9302819] [Debug  :ButteRyBalance] AdamanceLevel: Butler - 10 => 10
[19:02:43.9302819] [Debug  :ButteRyBalance] AdamanceLevel: Masked - 5 => 0
[19:02:43.9302819] [Debug  :ButteRyBalance] RendLevel.spawnableScrap: Zed Dog - 2 => 8
[19:02:43.9312820] [Debug  :ButteRyBalance] DineLevel.minScrap: 200 => 38
[19:02:43.9312820] [Debug  :ButteRyBalance] DineLevel.maxScrap: 250 => 75
[19:02:43.9312820] [Debug  :ButteRyBalance] DineLevel.spawnableScrap: Whoopie cushion - 1 => 1
[19:02:43.9312820] [Debug  :ButteRyBalance] DineLevel.spawnableScrap: Easter egg - 1 => 1
[19:02:43.9312820] [Debug  :ButteRyBalance] DineLevel.spawnableScrap: Hand - 100 => 100
[19:02:43.9312820] [Debug  :ButteRyBalance] DineLevel.spawnableScrap: Bone - 79 => 79
[19:02:43.9312820] [Debug  :ButteRyBalance] DineLevel.spawnableScrap: Ribcage - 79 => 79
[19:02:43.9312820] [Debug  :ButteRyBalance] DineLevel.spawnableScrap: Ear - 41 => 41
[19:02:43.9312820] [Debug  :ButteRyBalance] DineLevel.spawnableScrap: Foot - 100 => 100
[19:02:43.9312820] [Debug  :ButteRyBalance] DineLevel.spawnableScrap: Knee - 55 => 55
[19:02:43.9312820] [Debug  :ButteRyBalance] DineLevel.spawnableScrap: Heart - 6 => 6
[19:02:43.9312820] [Debug  :ButteRyBalance] DineLevel.spawnableScrap: Tongue - 32 => 32
[19:02:43.9312820] [Debug  :ButteRyBalance] DineLevel.spawnableScrap: +(Zed Dog, 1)
[19:02:43.9312820] [Debug  :ButteRyBalance] DineLevel.maxEnemyPowerCount: 16 => 15
[19:02:43.9312820] [Debug  :ButteRyBalance] DineLevel.maxOutsideEnemyPowerCount: 9 => 10
[19:02:43.9312820] [Debug  :ButteRyBalance] DineLevel: ForestGiant - 100 => 28
[19:02:43.9312820] [Debug  :ButteRyBalance] DineLevel: RadMech - 3 => 13
[19:02:43.9312820] [Debug  :ButteRyBalance] OffenseLevel.indoorMapHazards.Landmines
[19:02:43.9312820] [Debug  :ButteRyBalance] OffenseLevel.indoorMapHazards.Turrets
[19:02:43.9312820] [Debug  :ButteRyBalance] OffenseLevel.indoorMapHazards.SpikeTraps
[19:02:43.9312820] [Debug  :ButteRyBalance] OffenseLevel.spawnableScrap: Large axle - 94 => 30
[19:02:43.9312820] [Debug  :ButteRyBalance] OffenseLevel.spawnableScrap: V-type engine - 80 => 40
[19:02:43.9312820] [Debug  :ButteRyBalance] OffenseLevel.spawnableScrap: Metal sheet - 65 => 23
[19:02:43.9312820] [Debug  :ButteRyBalance] OffenseLevel.spawnableScrap: Big screw - 89 => 59
[19:02:43.9312820] [Debug  :ButteRyBalance] OffenseLevel.spawnableScrap: Toy cube - 18 => 31
[19:02:43.9312820] [Debug  :ButteRyBalance] OffenseLevel.spawnableScrap: Stop sign - 27 => 40
[19:02:43.9312820] [Debug  :ButteRyBalance] OffenseLevel.spawnableScrap: Yield sign - 28 => 12
[19:02:43.9323842] [Debug  :ButteRyBalance] OffenseLevel.spawnableScrap: Homemade flashbang - 13 => 14
[19:02:43.9323842] [Debug  :ButteRyBalance] OffenseLevel.spawnableScrap: Toilet paper - 18 => 19
[19:02:43.9323842] [Debug  :ButteRyBalance] OffenseLevel.spawnableScrap: +(Gold bar, 4)
[19:02:43.9323842] [Debug  :ButteRyBalance] TitanLevel: Girl - 17 => 28
[19:02:43.9323842] [Debug  :ButteRyBalance] TitanLevel: RadMech - 7 => 13
[19:02:43.9323842] [Debug  :ButteRyBalance] TitanLevel: Blob - 20 => 41
[19:02:43.9323842] [Debug  :ButteRyBalance] TitanLevel: Hoarding bug - 38 => 55
[19:02:43.9323842] [Debug  :ButteRyBalance] ArtificeLevel.spawnableScrap: Gold bar - 32 => 36
[19:02:43.9333847] [Debug  :ButteRyBalance] Girl: Don't push
[19:02:43.9333847] [Debug  :ButteRyBalance] Coil-head: Power level 1 -> 2
[19:02:43.9333847] [Debug  :ButteRyBalance] Butler: Increased chance in manors
[19:02:43.9333847] [Debug  :ButteRyBalance] Maneater: Power level 2 -> 3
[19:02:43.9333847] [Debug  :ButteRyBalance] Cadavers: Power level 2 -> 4
[19:02:43.9333847] [Debug  :ButteRyBalance] Old Bird: See through fog
[19:02:43.9333847] [Debug  :ButteRyBalance] Jetpack.item.disallowUtilitySlot: False -> True
[19:02:43.9333847] [Debug  :ButteRyBalance] ProFlashlight.creditsWorth: $28 -> $32
[19:02:43.9333847] [Debug  :ButteRyBalance] ZapGun.creditsWorth: $400 -> $200
[19:02:43.9333847] [Debug  :ButteRyBalance] Jetpack.item.disallowUtilitySlot: False -> True
[19:02:43.9333847] [Debug  :ButteRyBalance] ProFlashlight.creditsWorth: $28 -> $32
[19:02:43.9333847] [Debug  :ButteRyBalance] ZapGun.creditsWorth: $400 -> $200
[19:02:43.9333847] [Debug  :ButteRyBalance] Thumper: Stun multiplier 0.4 -> 1
[19:02:43.9333847] [Debug  :ButteRyBalance] Hoarding bug: Stun multiplier 0.3 -> 0.5
[19:02:43.9333847] [Debug  :ButteRyBalance] Maneater: Add IVisibleThreat
[19:02:43.9333847] [Debug  :ButteRyBalance] Cadaver Bloom: Add IVisibleThreat
[19:02:43.9343820] [Debug  :ButteRyBalance] Cadaver Bloom: Add collider
[19:02:43.9343820] [Debug  :ButteRyBalance] Cruiser: Price $370 -> $700
[19:02:43.9343820] [Debug  :ButteRyBalance] Cruiser: Regen (16, 8) => (7, 16)
[19:02:43.9343820] [Debug  :ButteRyBalance] Cruiser: Crash (0.2, 28) => (0.35, 27)
[19:02:43.9343820] [Debug  :ButteRyBalance] Cruiser: Turbo 0 => 5
[19:02:43.9343820] [Debug  :ButteRyBalance] Weed killer: Damage 8 => 7
[19:02:43.9353832] [Message:com.github.zehsteam.SellMyScrap] Nyawr: Networking works! YIPPEE!
[19:02:43.9519931] [Info   :ReservedItemSlotCore-2.0.41] Initializing ReservedPlayerData for player: Player (1)
[19:02:43.9908828] [Debug  :PathfindingLib] Changed prefabbed NavMeshAgent PikminFormationTarget's area mask from 0xFFFFFFFF to 0xFFFFFFFF to allow traversal of non-smart off-mesh links.
[19:02:43.9908828] [Warning: Unity Log] Failed to create agent because there is no valid NavMesh
[19:02:43.9928810] [Info   :ReservedItemSlotCore-2.0.41] Initializing ReservedPlayerData for player: Player (3)
[19:02:43.9938807] [Warning: Unity Log] Failed to create agent because there is no valid NavMesh
[19:02:43.9948815] [Info   :ReservedItemSlotCore-2.0.41] Initializing ReservedPlayerData for player: Player (2)
[19:02:43.9958793] [Warning: Unity Log] Failed to create agent because there is no valid NavMesh
[19:02:43.9958793] [Info   :ReservedItemSlotCore-2.0.41] Initializing ReservedPlayerData for player: Player
[19:02:43.9973836] [Warning: Unity Log] Failed to create agent because there is no valid NavMesh
[19:02:44.0293786] [Warning:BrutalCompanyMinusExtraReborn] Net object Awake called
[19:02:44.0338883] [Info   :BrutalCompanyMinusExtraReborn] Added None Multiplier: BrutalCompanyMinus.Minus.Weather
[19:02:44.0338883] [Info   :BrutalCompanyMinusExtraReborn] Added DustCloud Multiplier: BrutalCompanyMinus.Minus.Weather
[19:02:44.0338883] [Info   :BrutalCompanyMinusExtraReborn] Added Rainy Multiplier: BrutalCompanyMinus.Minus.Weather
[19:02:44.0338883] [Info   :BrutalCompanyMinusExtraReborn] Added Stormy Multiplier: BrutalCompanyMinus.Minus.Weather
[19:02:44.0338883] [Info   :BrutalCompanyMinusExtraReborn] Added Foggy Multiplier: BrutalCompanyMinus.Minus.Weather
[19:02:44.0338883] [Info   :BrutalCompanyMinusExtraReborn] Added Flooded Multiplier: BrutalCompanyMinus.Minus.Weather
[19:02:44.0338883] [Info   :BrutalCompanyMinusExtraReborn] Added Eclipsed Multiplier: BrutalCompanyMinus.Minus.Weather
[19:02:44.0368901] [Info   : Unity Log] Group credits: 1391
[19:02:44.0390417] [Debug  :Buttery Fixes] Bestiary: Mask hornets
[19:02:44.0390417] [Debug  :Buttery Fixes] Price: Fridge
[19:02:44.0390417] [Debug  :Buttery Fixes] Terminal: Upgrades
[19:02:44.0626290] [Message:suitsTerminal] InitOneTime for BetterMenu stuff!
[19:02:44.1142791] [Debug  : LethalMin] Changed keyword 'pikmin-container' to 'pikmincontainer' for compatibility with LethalMin
[19:02:44.1142791] [Debug  : LethalMin] Changed keyword 'pikmin-signal' to 'pikminsignal' for compatibility with LethalMin
[19:02:44.1168408] [Debug  :   DawnLib] Registry 'Story Logs' (DawnStoryLogInfo) contains '18' entries.
[19:02:44.1168408] [Debug  :   DawnLib] lethal_company:first_log__aug_twotwo -> First Log - Aug 22
[19:02:44.1168408] [Debug  :   DawnLib] lethal_company:mummy__aug_twofour -> Mummy - Aug 24
[19:02:44.1168408] [Debug  :   DawnLib] lethal_company:swing_of_things__aug_twoseven -> Swing of things - Aug 27
[19:02:44.1168408] [Debug  :   DawnLib] lethal_company:autopilot__aug_threeone -> Autopilot - Aug 31
[19:02:44.1168408] [Debug  :   DawnLib] lethal_company:behind_the_wall__sep_four -> Behind The Wall - Sep 4
[19:02:44.1168408] [Debug  :   DawnLib] lethal_company:goodbye__sep_seven -> Goodbye - Sep 7
[19:02:44.1168408] [Debug  :   DawnLib] lethal_company:screams__sep_onethree -> Screams - Sep 13
[19:02:44.1168408] [Debug  :   DawnLib] lethal_company:golden_planet__sep_ -> Golden planet - Sep ??
[19:02:44.1168408] [Debug  :   DawnLib] lethal_company:idea__sep_oneeight -> Idea - Sep 18
[19:02:44.1168408] [Debug  :   DawnLib] lethal_company:nonsense__sep_twoseven -> Nonsense - Sep 27
[19:02:44.1168408] [Debug  :   DawnLib] lethal_company:hiding__sep_threezero -> Hiding - Sep 30
[19:02:44.1168408] [Debug  :   DawnLib] lethal_company:desmond__oct_seven -> Desmond - Oct 7
[19:02:44.1168408] [Debug  :   DawnLib] lethal_company:real_job__oct_one -> Real Job - Oct 1
[19:02:44.1168408] [Debug  :   DawnLib] lethal_company:team_synergy__oct_onezero -> Team Synergy - Oct 10
[19:02:44.1168408] [Debug  :   DawnLib] lethal_company:letter_of_resignation__oct_onethree -> Letter Of Resignation - Oct 13
[19:02:44.1168408] [Debug  :   DawnLib] lethal_company:work__oct_onefive -> Work - Oct 15
[19:02:44.1168408] [Debug  :   DawnLib] unknown_lib:breakthrough_and_breakdown__mar_seven,_oneninesixthree -> Breakthrough and Breakdown - Mar 7, 1963
